code	product_name_de	quantity	categories_tags	ingredients_text_de
4061458009966	Chili con Carne	800g	en:meats-and-their-products,en:meals,en:meals-with-meat,en:chili-con-carne	27% rote Bohnen, Wasser, Tomaten, 10% Schweinefleisch gewürzt (Schweinefleisch, Wasser, Gewürze [enthält _Senf_], Salz), Tomatenmark, Zwiebeln, Mais, Paprika, Rapsöl, Salz, modifizierte Stärke, Gewürze (enthält _Sellerie_, _Senf_, _Weizenmehl_, Zucker, _Hühnereieiweiß_, Verdickungsmittel: Guarkernmehl; _Magermilchpulver_.
4061458004312	Champignons	170g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:fresh-foods,en:mushrooms-and-their-products,en:fresh-plant-based-foods,en:mushrooms,en:champignon-mushrooms,en:sliced-champignon-mushrooms	Champignons GARTEN KRONE PigN 1, Wahl, In Scheibeu Brennwert 79k, 19 kal 14 *Referenzmege ir durchschnitlicherio, 8,400 /20 Serviervorschlag, 100g
4061461968052	Tomaten gehackt	400g	en:dosentomaten,en:frucht-und-gemusebasierte-lebensmittel,en:gemusebasierte-lebensmittel,en:gemusekonserven,en:konserven,en:konserven-produkte-auf-pflanzlicher-basis,en:pflanzliche-lebensmittel,en:pflanzliche-lebensmittel-und-getranke,en:tomaten,en:tomaten-und-tomatenprodukte	
4047247000154	Zucker	1kg	en:sweeteners,en:sugars,en:sussstoffe,en:zucker	Zucker raffiniert
4061458002684	Jasmin Reis Hom Mali	500g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:cereal-grains,en:rices,en:aromatic-rices,en:indica-rices,en:long-grain-rices,en:jasmine-rice,de:hom-mali	Hom Mali 100%
4061458149693	Kichererbsen	265g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:legumes-and-their-products,en:canned-foods,en:legumes,en:seeds,en:canned-plant-based-foods,en:legume-seeds,en:pulses,en:chickpeas,en:canned-legumes	Kichererbsen, Wasser, Salz.
4061458002325		1 l	en:beverages,en:alcoholic-beverages,en:wines,en:red-wines	
4061458038294		40pcs		
4061458039659	Aprikosen	820g	en:aprikosen,en:frucht-und-gemusebasierte-lebensmittel,en:fruchtbasierte-lebensmittel,en:fruchte,en:pflanzliche-lebensmittel,en:pflanzliche-lebensmittel-und-getranke	Halbe frucht, Geschält, Leicht gezu: Aprikosen, Wasser, Zucker, Trotz orößter sorgfalt bei der herstellung kónnen au bei entsteinten früchten vereinzelt steine oder teilet enthalten sein, Nach dem offnen umfüllen, Kühlen und innerhalb vot 3tagen verbrauchen, Ae aldi
4061458290203	Lachsfilet	500g		
6281128	Aldi Apfelsaft			Äpfel
4061458018982	Paprika Edelsüß gemahlen	50 g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:condiments,en:spices,en:paprika	Gemahlene Paprika 100%.
2101960018680	ALDI TESOROS DEL SUR Jamón Serrano	1.25kg		
4061458234887	Fruchtjoghurt - Waldfrucht	1200g (8 x 150g)	en:dairies,en:fermented-foods,en:desserts,en:fermented-milk-products,en:dairy-desserts,en:fermented-dairy-desserts,en:fermented-dairy-desserts-with-fruits,en:yogurts,en:fruit-yogurts	Joghurt, Zucker, 5,1 % Brombeeren, Glukose-Fruktose - Sirup, 2,6 % Erdbeeren, 2,6 % Himbeeren, 1,2% Erdbeersaft aus Erdbeersaftkonzentrat, Stärke, 0,5 % Heidelbeeren, färbende Pflanzenkonzentrate (schwarze Johannisbeere, Traube, Karotte), Verdickungsmittel: Pektine; Säureregulator: Natriumcitrate; Säuerungsmittel: Citronensäure; natürliches Aroma.
4061462219542	Thunfisch Salat mit Couscous	1pcs	en:meals,en:meals-with-fish,en:prepared-salads,en:salads-with-fish,en:tuna-salad	
4061464173934	Pesto - Gemüse-Thunfisch	190 g	en:condiments,en:sauces,en:pestos	Gemüse in veränderlichen Gewichtsanteilen 51 % (Karotte, Gurke, Rote Beete, Paprika, Fenchel, Artischocke, Blumenkohl), Olivenöl 25 %, Thunfisch 15 %, doppelt konzentriertes Tomatenmark, Salz, Zucker, Weinessig, Sardellenpaste (Sardellen, Speisesalz, Sonnenblumenöl), Knoblauch, Oregano, Säuerungsmittel: Milchsäure, Citronensäure.
4061458229708	Eis Winter-Glocken	220g / 340ml	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams	
4061458229685	Eis Typ Baumkuchen	340ml / 208g	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams	
4061463025029	Mousse au Chocolate - Sauerkirsch-Chili	150g (5 x 30g)	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates,en:filled-chocolates	
4061463024589	Mousse au Chocolat - Orange	150g (5 x 30g)	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates,en:filled-chocolates	
4061458026437	Laugenbaguette - Kräuterbutter	175 g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:baguettes,en:pre-baked-breads,de:baguettes-mit-butter,de:laugenbaguettes	Laugen-Weizenkleingebäck mit Zucker: Weizenmehl, Wasser, Butter, Backhefe, Speisesalz, Zucker, Weizengluten, Magermilchpulver, Weizenmalzmehl, Roggenmehl, Säureregulator: Natriumhydroxid; Kräuterbutter 20% (Butterzubereitung): Butter 75 %, Zwiebeln, Petersilie, Knoblauch, Speisesalz, Stärke, Kräuter (Dill, Rosmarin), weißer Pfeffer, Säuerungsmittel: Citronensäure.
4061458181099		175 g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:baguettes,de:baguettes-mit-butter	
4061458013185	Sonnenmais	340g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:cereals-and-potatoes,en:fruits-and-vegetables-based-foods,en:seeds,en:canned-plant-based-foods,en:cereals-and-their-products,en:vegetables-based-foods,en:canned-vegetables,en:cereal-grains,en:corn,en:canned-cereals,en:canned-corn,en:canned-sweet-corn	Gemüsemais, Trinkwasser, Speisesalz
4061458160940	Emmentaler, gerieben	250 g	en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cow-cheeses,en:cooked-pressed-cheeses,en:emmentaler,en:grated-cheese,en:grated-emmentaler	Emmentaler (pasteurisierte Kuhmilch, Kochsalz, Käsereikulturen, mikrobieller Labaustauschstoff), Trenn - mittel: Kartoffelstärke.
4061458026581	Nudelsalat italienischer Art	250 g	en:meals,en:pasta-dishes,en:prepared-salads,en:pasta-salads	Nudeln gegart (60 %) (Trinkwasser, Hartweizengrieß, Speisesalz), Mozzarella (6%) (Milch, Speisesalz, Säuerungsmittel: Citronensäure, Starterkulturen (enthält Milch), mikrobieller Labaustauschstoff), getrocknete Tomaten eingelegt (5 %) (getrocknete Tomaten, Trinkwasser, Speisesalz), Balsamessig (Weißweinessig, Traubenmostkonzentrat), Rotes Pesto (4%) (Trinkwasser, Rapsöl, Tomate, Tomatenmark, Speisesalz, Zucker, Basilikum, Branntweinessig, Knoblauch, Chili, Gewürze, Zitronensaftkonzentrat, Traubenzucker), Paprika (4 %), Zucker, Tomaten, Oliven geschwärzt (2%), Branntweinessig, Speisesalz, Rapsöl, Glukosesirup, Rucola, Pinienkerne geröstet, Knoblauch, Stärke, Kräuter, Gewürze, Verdickungsmittel: Guarkernmehl Xanthan; Säureregulator: Natriumacetate.
4061459172355	Bayerische Rispentomaten	650 g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:fresh-foods,en:fresh-plant-based-foods,en:tomatoes-and-their-products,en:fresh-vegetables,en:tomatoes,en:fresh-tomatoes,de:rispentomaten	
4061458141444	Bio-Burger	260 g - 2 Stück	en:meats-and-their-products,en:beef-and-its-products,en:meats,en:meat-preparations,en:beef-preparations,en:meat-patties,en:beef-patties	Rindfleisch (98%), Speisesalz, Pfeffer schwarz, Antioxidationsmittel: Ascorbinsäure
4061462218361	Bratheringe in würzigem Aufguss XXL	500 g	en:seafood,en:fishes-and-their-products,en:canned-foods,en:fishes,en:fatty-fishes,en:canned-fishes,en:herring,en:canned-herrings	Heringe, Trinkwasser, Zwiebeln, Branntweinessig, Weizenkleie, Zucker, Speisesalz, Rapsöl.
4061458005760		140g	de:hühnerbrühen,de:instantbrühen	
4061458004268	Feinwürzige Gurken - feurig-pikant	530 g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:pickles,en:vegetables-based-foods,en:canned-vegetables,en:plant-based-pickles,en:vegetable-pickles,en:pickled-cucumbers,en:gherkins	Feinwürzige Gurken feurig pikant Gurken wie gewachsen, mit krummen Gurken Lutaten:Gurken, Wasser, Zucker, Branntwein - essig, Salz, Gewürze (Paprika, Zwiebeln, Sent korner), Gewürzextrakte. Farbstoff Riboflavin.
4061464105355	Grüne-Bohnen-Eintopf mit Bauchspeck	800 g	en:meals,en:bean-dishes,en:stews	Wasser, 29 % grüne Bohnen, Kartoffeln, 4,8 % Karotten, 3,5 % geräucherter Bauchspeck (Schweinebauch, Salz, Stabilisator: Natriumnitrit; Buchenholzrauch), Zwiebeln, gegartes Rindfleisch (Rindfleisch, Salz), Schweinefleisch gepökelt, gegart (Schweinefleisch, Salz, Stabilisator: Natriumnitrit), Salz, Rapsöl, Zucker, Verdickungsmittel: Guarkernmehl; Kräuter, Gewürze.
4061458017039		1pcs		
4061462182839	Leichte Schorle - Apfel	0,75 L	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:carbonated-drinks,en:fruit-based-beverages,en:juices-and-nectars,en:fruit-nectars,en:apple-nectars,en:sparkling-apple-nectars,en:apple-schorle,de:schorlen	
4047247031103	Süßkirschen - entsteint, leicht gezuckert	680 g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:fruits-based-foods,en:fruits,en:cherries,de:kirschen-im-glas,de:süßkirschen	Süßkirschen, Wasser, Zucker.
42191339	Topstar Cola Mix	1.5l	en:beverages	Wasser, Zucker, Kohlensäure, Orangensaftkonzentrat, Säuerungsmittel: Citronensäure; Orangenextrakt, Farbstoff: Ammonsulfit-Zuckerkulör; natürliches Aroma, Aroma: Koffein; Stabilisator: Johannisbrotkernmehl.
4061458245616	Bio-Rispentomaten	500g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:fresh-foods,en:fresh-plant-based-foods,en:tomatoes-and-their-products,en:fresh-vegetables,en:tomatoes,en:fresh-tomatoes	
29048052	Korn an Korn Roggenvollkornbrot	500g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:cereal-grains,en:breads,en:secale,en:sliced-breads,en:rye,en:rye-breads	Natursauer-Teig (Wasser, _Roggenvollkornmehl_, _Roggenvollkornschrot_), _Roggenvollkornschrot_, Wasser, _Weizenmalzschrot_, _Roggenflocken_, Zuckerrübensirup, _Haferflocken_, _Weizenmehl_, Salz, Hefe, Karamellsirup. Kann Spuren von _Sesam_ enthalten.
4061458073325	Pesto Calabrese	190 g	en:condiments,en:sauces,en:pestos,en:groceries	Gemüsepaprika (36%), Sonnenblumenöl (22%), Ricotta-_Molkeneiweißkäse_ (17%) (_Milch_, Salz, Säuerungsmitel: Milchsäure), Glukosesirup, Zwiebeln, Maisstärke, Pecorino Romano g,U, _Käse_ (2 %), natives Olivenöl extra (2%), Grana Padano g,U, Käse (2%) (_Milch_, Salz, Lab, Konserveungststoff: Lysozym aus Ei), Salz, Tomatenmark (2%), Zucker, natürliches Aroma, Säuerungsmittel: Milchsäure, Chilischoten, Oregano,
4064462586133				
4061463383655				
4088600192864		600 g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:fruits-based-foods,en:fruits,en:berries,en:strawberries	
4061458221252	Festtagssauce - Burgunder-Sauce	265 ml		
4061458004121	Kokosnuss-milch	1pcs	en:plant-based-foods-and-beverages,en:beverages,en:dairy-substitutes,en:plant-based-beverages,en:milk-substitutes,en:plant-milks,en:coconut-milks,en:getranke,en:kokosmilch,en:milchersatz,en:pflanzenmilch,en:pflanzliche-getranke,en:pflanzliche-lebensmittel-und-getranke	Kokosnussextrakt (91%), Wasser, Guarkernmehl
4047247018111	ALDI FairTrade Wok-Sauce, Süß-Sauer Sauce	300ml	en:condiments,en:sauces,en:sweet-and-sour-sauces,en:groceries	
4061458014151	Magerquark	250g	en:dairies,en:fermented-foods,en:desserts,en:fermented-milk-products,en:cheeses,en:dairy-desserts,en:quarks,en:cream-cheeses,en:lean-quark	_Milch_, Milchsäurekulturen, mikrobieller Labaustauschstoff
4061458165242	Mini-Teller - Fleischwurst	60 g	de:wurstaufschnitt	Schweinefleisch (77 %), Trinkwasser, Speck, Speisesalz, Dextrose, Gewürze (Weißer Pfeffer, Liebstockwurzel, Macis, Knoblauch, Ingwer, Zwiebel, Tomate), Gewürzextrakte (Pfeffer-, Liebstöckel-, Macisextrakt), Stabilisator: Diphosphate, Antioxidationsmittel: Ascorbinsäure, Konservierungsstoff: Natriumnitrit. Kann Spuren von Pistazien, Milch und Senf enthalten.
2009099001262	Dinkel Steinofenbrötchen	4pcs	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:buns	Dinkelweizenmehl, Wasser, Sonnenblumenkerne, Hefe, Weizenmehl, Sauerteig (Roggenmehl, Wasser), Gerstenmalzmehl, Gerstenmalzexrakt, Meersalz, Dextrose, Säureregulator Natriumacet te
4061459657579	Bio Salami	80g		
4088600560502				
4061464186255		1pcs		Schweinefleisch, Schweinespeck, Speisesalz, Dextrose, Gewürze (Knoblauch, Koriander), Antioxidationsmittel: Ascorbinsäure; Gewürzextrakte (Paprika, Pfeffer), Stabilisator: Polyphosphate, Konservierungsstoff: Natriumnitrit, Reifekulturen, essbare Wursthülle aus Alginat (Überzugsmittel: Natriumalginat, modifizierte Stärke, Festigungsmittel: Calciumchlorid), Buchenholzrauch. Kann Spuren von Senf und Sellerie enthalten. 100 g würzige Tyrolini werden aus 180 g Schweinefleisch here
4061464207974	Premium-Sardinenfilets in Olivenöl	120 g	en:seafood,en:fishes-and-their-products,en:fishes,en:fatty-fishes,en:sardines,en:fish-fillets,en:sardine-fillets	70% Sardine, 28 % Olivenöl, Raucharoma, Salz.
4061458013925		200g	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates,en:milk-chocolates	Zucker, Kakaomasse, Vollmilchpulver (18 %), Kakaobutter, Emulgator: Lecithine (Soja), Bourbon - Vanilleextrakt. Kakao: 39 %
4047247137355	Prinzessbohnen fein&jung	2pcs		
4061458110235	Mediterrane Antipasti - Gelbe Kirschpaprika mit Frischkäse	150 g	en:dairies,en:fermented-foods,en:snacks,en:fermented-milk-products,en:salty-snacks,en:cheeses	Kirschpaprika (48 %), Frischkäse (40 %), Oliven geschwärzt (4 %) (grüne Oliven, Speisesalz, Stabilisator: Eisen(II)-gluconat; Säuerungsmittel: Milchsäure), grüne Peperoni (4 %), Rapsöl, Branntweinessig, Stärke, Zucker, Speisesalz, Gewürze, Säuerungsmittel: Citronensäure, Essigsäure; Festigungsmittel: Calciumchlorid.
29005000		550 g		
4061458219518		50g (20 x 2,5g)	en:plant-based-foods-and-beverages,en:beverages,en:hot-beverages,en:plant-based-beverages,en:teas,en:herbal-teas,en:flavored-teas,en:fruit-teas,en:tea-bags	
4061458219679	Sternenwunder - Orange-Apfel-Gewürze	50g (20 x 2,5g)	en:plant-based-foods-and-beverages,en:beverages,en:hot-beverages,en:plant-based-beverages,en:teas,en:herbal-teas,en:flavored-teas,en:fruit-teas,en:tea-bags	Äpfel¹ (36%), Hibiskus', Zimt¹ (10%), Orangenschalen' (7%), Aroma, Süßkraut, Sternanis (1%), Gewürznelken (1%). ¹50% Rainforest Alliance-zertifiziert.
4061462044809	Edelbitter-Schokolade 90% Cacao	125g (5 x 25g)	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates,en:dark-chocolates	Kakaomasse, Kakaobutter, Zucker, Emulgator Lecithine (Soja), Vanilleextrakt.
4061458045896	Hirtenkäse in Würfeln - mit Paprika und Chili	350 g	en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,de:eingelegter-käse	Käse (51%) (45% Fett i.Tr.) (Milch, Speisesalz, mikrobieller Labaustauschstoff, Käsereikulturen (enthalten Milch)), Rapsöl, Paprika (4%), Chili (0,2%), Branntweinessig, Speisesalz, Kräuter, Gewürze.
4061458007092	Premium müsli triple choc	500g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:mueslis,en:mueslis-with-chocolate	Vollkorn-Haferflocken (47 %), Weizenflakes (Weizen, Salz, Gerstenmalz - extrakt), Zucker, Palmöl, Schokoladenröllchen aus Vollmilch - und weißer Schokolade (Zucker, Vollmilchpulver, Kakaobutter, Kakaomasse, Süßmolkenpulver, Emulgator: Sonnenblumenlecithine), Zartbitterschokoladenröllchen (Zucker, Kakaomasse, Kakao - butter, Emulgator: Sonnenblumenlecithine), gehobelte Mandeln (3 %), Getreide-Extrudat (Reismehl, Zucker, Weizenkleber, Gersten - und Weizenmalzmehl, Salz), Kakaopulver, Cornflakes (Mais, Salz, Gerstenmalzextrakt), Mandeldragee (1 %) (Zucker, Mandeln, Invertzuckersirup, Karamellzuckersirup), Salz.
4061464331013		162,5 g	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:confectioneries,en:chocolate-candies,en:bonbons,en:assorted-chocolate-candies	Zucker, Kakaomasse, Kakaobutter, Kokosfett, Kokosmilch, Feuchthaltemittel (Sorbit), Glukosesirup, geröstete Haselnüsse, Röstkaffee, löslicher Kaffee, Emulgator Lecithine (enthält Soja), Apfelpüree, Invertzuckersirup, Karamellzuckersirup, Maltodextrin, Kaffee gemahlen, Johannisbeerfruchtpulver, Orangensaft aus Orangensaftkonzentrat, Himbeersaft aus Himbeersaft - konzentrat, Meersalz, natürliches Aroma, Zitronensaftkonzentrat, Sonnenblumenöl, Geliermittel (Pektine), natürliches Orangenaroma, natürliches Vanillearoma, Säuerungsmittel (Citronensäure), färbendes Karottensaftkonzentrat, natürliches Himbeeraroma. Anteil Schokolade am Gesamterzeug - nis: 60% Edelbitterschokolade (Kakao: 60%
4061458024822	ALDI GUT BIO Bio-Hackfleisch  Frisch; vom Rind; vielseitig verwendbar; kontrolliert ökologische Erzeugung     Aus der Frischetruhe Dauertiefpreis 4.99 4.79 400-g-Packung kg = 11.98	400g	en:meats-and-their-products,en:meats,en:fresh-meats,en:meat-preparations,en:fresh-meat-preparations,en:ground-meat-preparations,en:fresh-ground-meat-preparations	Rindfleisch 75%, Schweinefleisch 25%
4061458032858	Passierte Tomaten	680mg		
4061463170200		150g	de:cashewkerne	BIO-Cashewkerne aus kontrolliert ökologischem Anbau. Kann Spuren von anderen Schalenfrüchten enthalt - en (Mandeln, Haselnüsse, Paranüsse, Pecannüsse, Pistazien, Macadamianüsse, Walnüsse). Bei dieser Ware handelt es sich um ein Naturpro - dukt, das auch während der Mindesthaltbarkeits - dauer regelmäßig geprüft und sachgemäß gelagert werden muss. TROTZ MEHRFACHER KONTROLLEN LASSEN SICH AUCH BEI SORGFÄLTIGER VERPACKUNG FREMDKÖRPER (STEINCHEN U.Ä.) NICHT GANZ VERMEIDEN. WARNUNG: KLEINE KINDER KÖNNEN AN NÜSSEN ERSTICKEN. Unser FAIRsprechen Bio und 100 % made in Africa - mit dem Kauf dieser Cashewnüsse garantieren Sie, dass die Wertschöpfung verbleibt, wo diese besonderen Kerne vielfach Ihren Ursprung haben: Westafrika. Durch direkten Bezug von spezialisierten Verar - beitern und umliegenden Kleinbäuerinnen und Kleinbauern unterstützen wir neinsam die Schaffung von lokalen Arbeitsplätzen und langfristigen Lebenssgrundlagen für Menschen in der Region. DE-ÖKO-003 Nicht-EU - Landwirtschaft
4061458036689	Bio-Fusilli	500 g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:noodles,en:dry-pastas,xx:fusilli	Hartweizengrieß
4061458036672	Bio-Penne, Vollkorn	500 g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:noodles,en:dry-pastas,en:penne,en:whole-wheat-noodles	Hartweizenvollkornmehl, Hartweizenvollkornmehl .
4061458003780	ALDI GUT BIO Leinsamen	1g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:cereal-grains,en:flax-seeds,en:ground-flax-seeds	Bio-Leinsamen geschrotet
4061458184359	ALDI WONNEMEYER Herzhafte Crème  Curry  Aus der Kühlung 1.49 250-g-Becher kg = 5.96	250g	en:condiments,en:sauces,en:curry-sauces,en:groceries	Rapsöl, Wasser, Zucker, Maisstärke, _Eigelb_, Branntweinessig, Curry (1,5 %), Speisesalz, _Senfsaaten_, Dextrose, Verdickungsmittel: Guarkernmehl; Säuerungsmittel: Essigsäure, Citronensäure
4047247268165	ALDI GUT BIO Bio-Citrovin 200-ml-Flasche	200ml		
4061461937584	Bio Landjäger, geräuchert	100g		
4061458157179	Räucherlachs			
4047247087032	ALDI Asia Green Garden Mungobohnenkeime  Nach chinesicher Art 0.99€ 370-g-Glas kg = 5.50 ATG	330g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:legumes-and-their-products,en:canned-foods,en:canned-plant-based-foods,en:sprouts,en:canned-sprouts,en:canned-legume-sprouts	Mungobohnenkeime, Wasser, Salz, Zucker, Säuerungsmittel (Citronensäure), Festigungsmittel (Calciumchlorid), Antioxidationsmittel (Ascorbinsäure).
4061458015813		40 g		Schweinefleisch', Speisesalz, Dextrose, Gewürze (Senfkörner gemahlen, weißer Pfeffer, schwarzer Pfeffer, Knoblauch, Chili, Anis, Koriander, Paprika, Kümmel), Pfefferextrakt, Antioxidationsmittel: Natriumascorbat, Ascorbinsäure, Konservierungsstoff: Natriumnitrit, Reifekulturen, Buchenholzrauch. 100g Salami werden aus 125g Schweinefleisch hergestellt. Kann Spuren von Sellerie enthalten. 'QS-Ware
